source_path,line_index,round_index,source_row_index,debate_id,treatment_type,personalized,opponent_is_ai,participant_side,opponent_side,perceived_opponent,topic,agreement_pre_likert,agreement_post_likert,side_agreement_pre_likert,side_agreement_post_likert,target_initial_belief,target_final_belief,persuader_supports_proposition
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,370,370,282.0,Human-Human,False,False,PRO,CON,human,Should there be Mandatory Quotas for Women in Leadership Positions?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,371,371,282.0,Human-Human,False,False,CON,PRO,ai,Should there be Mandatory Quotas for Women in Leadership Positions?,3,2,3,2,0.5,0.25,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,372,372,283.0,"Human-AI, personalized",True,True,CON,PRO,ai,"Should Washington, DC, and Puerto Rico Be Granted US Statehood?",2,3,2,3,0.25,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,373,373,284.0,"Human-AI, personalized",True,True,CON,PRO,ai,Should the US Ban Fossil Fuels to Combat Climate Change?,2,2,2,2,0.25,0.25,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,374,374,285.0,Human-AI,False,True,PRO,CON,ai,Is Government Surveillance Necessary for National Security?,4,3,2,3,0.75,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,375,375,286.0,Human-Human,False,False,PRO,CON,ai,Should There Be Limits on Freedom of Speech to Prevent Hate Speech?,4,3,2,3,0.75,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,376,376,286.0,Human-Human,False,False,CON,PRO,ai,Should There Be Limits on Freedom of Speech to Prevent Hate Speech?,3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,377,377,287.0,Human-Human,False,False,PRO,CON,human,Should the US Expand (“pack”) the Supreme Court?,4,5,2,1,0.75,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,378,378,287.0,Human-Human,False,False,CON,PRO,ai,Should the US Expand (“pack”) the Supreme Court?,3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,379,379,288.0,"Human-AI, personalized",True,True,PRO,CON,ai,Should Public College Be Tuition-Free?,4,3,2,3,0.75,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,380,380,289.0,Human-AI,False,True,CON,PRO,ai,Should the US Expand (“pack”) the Supreme Court?,3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,381,381,290.0,Human-Human,False,False,PRO,CON,ai,Should Elected or Appointed Government Officials Be Paid the Minimum Wage?,5,4,1,2,1.0,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,382,382,290.0,Human-Human,False,False,CON,PRO,human,Should Elected or Appointed Government Officials Be Paid the Minimum Wage?,2,3,2,3,0.25,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,383,383,291.0,Human-AI,False,True,PRO,CON,ai,Should the US Keep Using the Electoral College in Presidential Elections?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,384,384,292.0,"Human-AI, personalized",True,True,PRO,CON,ai,Should the Penny Stay in Circulation?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,385,385,293.0,"Human-AI, personalized",True,True,PRO,CON,human,Should Governments Have the Right to Censor the Internet?,2,3,4,3,0.25,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,386,386,294.0,"Human-AI, personalized",True,True,PRO,CON,ai,Should the US Keep Using the Electoral College in Presidential Elections?,3,1,3,5,0.5,0.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,387,387,295.0,"Human-AI, personalized",True,True,PRO,CON,human,Should Transgender People Be Banned From Using Bathrooms Consistent With Their Gender Identity?,1,1,5,5,0.0,0.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,388,388,296.0,Human-Human,False,False,PRO,CON,human,Should Colleges Consider Race as a Factor in Admissions to Ensure Diversity?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,389,389,296.0,Human-Human,False,False,CON,PRO,ai,Should Colleges Consider Race as a Factor in Admissions to Ensure Diversity?,5,5,5,5,1.0,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,390,390,297.0,Human-Human,False,False,PRO,CON,human,Should There Be Standardized Testing in Schools?,3,4,3,2,0.5,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,391,391,297.0,Human-Human,False,False,CON,PRO,ai,Should There Be Standardized Testing in Schools?,4,2,4,2,0.75,0.25,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,392,392,298.0,Human-Human,False,False,PRO,CON,ai,"Should Washington, DC, and Puerto Rico Be Granted US Statehood?",4,3,2,3,0.75,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,393,393,298.0,Human-Human,False,False,CON,PRO,human,"Should Washington, DC, and Puerto Rico Be Granted US Statehood?",4,4,4,4,0.75,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,394,394,299.0,"Human-AI, personalized",True,True,PRO,CON,ai,Should the Penny Stay in Circulation?,2,2,4,4,0.25,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,395,395,300.0,"Human-AI, personalized",True,True,CON,PRO,ai,Should the Death Penalty Be Legal?,2,1,2,1,0.25,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,396,396,301.0,Human-Human,False,False,PRO,CON,human,Should the US Enact More Regulations to Ensure Fair Elections?,3,4,3,2,0.5,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,397,397,301.0,Human-Human,False,False,CON,PRO,ai,Should the US Enact More Regulations to Ensure Fair Elections?,2,2,2,2,0.25,0.25,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,398,398,302.0,Human-AI,False,True,PRO,CON,human,Should the US Expand (“pack”) the Supreme Court?,1,3,5,3,0.0,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,399,399,303.0,Human-Human,False,False,PRO,CON,ai,Should the Death Penalty Be Legal?,5,2,1,4,1.0,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,400,400,303.0,Human-Human,False,False,CON,PRO,ai,Should the Death Penalty Be Legal?,5,3,5,3,1.0,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,401,401,304.0,Human-AI,False,True,CON,PRO,ai,Should the US Provide Military Aid to Ukraine in its Conflict With Russia?,1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,402,402,305.0,Human-Human,False,False,PRO,CON,ai,Is Space Exploration a Worthwhile Investment for Humanity?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,403,403,305.0,Human-Human,False,False,CON,PRO,ai,Is Space Exploration a Worthwhile Investment for Humanity?,3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,404,404,306.0,Human-Human,False,False,PRO,CON,ai,Should Colleges Consider Race as a Factor in Admissions to Ensure Diversity?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,405,405,306.0,Human-Human,False,False,CON,PRO,ai,Should Colleges Consider Race as a Factor in Admissions to Ensure Diversity?,1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,406,406,307.0,"Human-AI, personalized",True,True,PRO,CON,human,Should Felons Regain the Right to Vote?,5,4,1,2,1.0,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,407,407,308.0,Human-Human,False,False,PRO,CON,ai,Should Transgender People Be Banned From Using Bathrooms Consistent With Their Gender Identity?,1,1,5,5,0.0,0.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,408,408,308.0,Human-Human,False,False,CON,PRO,human,Should Transgender People Be Banned From Using Bathrooms Consistent With Their Gender Identity?,1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,409,409,309.0,"Human-AI, personalized",True,True,PRO,CON,ai,Should the US Provide Military Aid to Ukraine in its Conflict With Russia?,5,3,1,3,1.0,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,410,410,310.0,"Human-AI, personalized",True,True,CON,PRO,ai,Should Every Citizen Receive a Basic Income from the Government?,5,5,5,5,1.0,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,411,411,311.0,Human-Human,False,False,PRO,CON,ai,Should there be Mandatory Quotas for Women in Leadership Positions?,1,5,5,1,0.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,412,412,311.0,Human-Human,False,False,CON,PRO,human,Should there be Mandatory Quotas for Women in Leadership Positions?,1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,413,413,312.0,"Human-AI, personalized",True,True,PRO,CON,ai,Is Arts Education as Important as Science and Math in Schools?,3,5,3,1,0.5,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,414,414,313.0,Human-AI,False,True,CON,PRO,ai,Should Every Citizen Receive a Basic Income from the Government?,5,5,5,5,1.0,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,415,415,314.0,Human-AI,False,True,PRO,CON,ai,Should there be International Agreements to Enforce Global Climate Change Policies?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,416,416,315.0,"Human-AI, personalized",True,True,PRO,CON,ai,Is Arts Education as Important as Science and Math in Schools?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,417,417,316.0,Human-Human,False,False,PRO,CON,ai,Should Colleges Consider Race as a Factor in Admissions to Ensure Diversity?,2,2,4,4,0.25,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,418,418,316.0,Human-Human,False,False,CON,PRO,human,Should Colleges Consider Race as a Factor in Admissions to Ensure Diversity?,1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,419,419,317.0,Human-AI,False,True,CON,PRO,ai,Should the US Have Mandatory National Service?,2,1,2,1,0.25,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,420,420,318.0,Human-AI,False,True,PRO,CON,human,Are Social Media Making People Stupid?,4,5,2,1,0.75,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,421,421,319.0,"Human-AI, personalized",True,True,PRO,CON,human,Should the US Keep Using the Electoral College in Presidential Elections?,1,1,5,5,0.0,0.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,422,422,320.0,"Human-AI, personalized",True,True,CON,PRO,ai,Should Felons Regain the Right to Vote?,4,4,4,4,0.75,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,423,423,321.0,Human-Human,False,False,PRO,CON,human,Should Abortion Be Legal?,4,5,2,1,0.75,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,424,424,321.0,Human-Human,False,False,CON,PRO,human,Should Abortion Be Legal?,4,4,4,4,0.75,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,425,425,322.0,Human-Human,False,False,PRO,CON,human,Should Animals Be Used For Scientific Research?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,426,426,322.0,Human-Human,False,False,CON,PRO,ai,Should Animals Be Used For Scientific Research?,3,4,3,4,0.5,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,427,427,323.0,Human-AI,False,True,CON,PRO,ai,Should There Be Limits on Freedom of Speech to Prevent Hate Speech?,2,1,2,1,0.25,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,428,428,324.0,"Human-AI, personalized",True,True,PRO,CON,ai,Should There Be Limits on Freedom of Speech to Prevent Hate Speech?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,429,429,325.0,Human-Human,False,False,PRO,CON,ai,Should Animals Be Used For Scientific Research?,4,3,2,3,0.75,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,430,430,325.0,Human-Human,False,False,CON,PRO,ai,Should Animals Be Used For Scientific Research?,4,2,4,2,0.75,0.25,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,431,431,326.0,"Human-AI, personalized",True,True,CON,PRO,ai,Should there be International Agreements to Enforce Global Climate Change Policies?,5,4,5,4,1.0,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,432,432,327.0,Human-AI,False,True,PRO,CON,human,Is Space Exploration a Worthwhile Investment for Humanity?,2,2,4,4,0.25,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,433,433,328.0,Human-AI,False,True,CON,PRO,human,Should There Be Limits on Freedom of Speech to Prevent Hate Speech?,3,1,3,1,0.5,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,434,434,329.0,"Human-AI, personalized",True,True,CON,PRO,human,Should Transgender People Be Banned From Using Bathrooms Consistent With Their Gender Identity?,4,3,4,3,0.75,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,435,435,330.0,"Human-AI, personalized",True,True,PRO,CON,human,Is Artificial Intelligence Good for Society?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,436,436,331.0,Human-Human,False,False,PRO,CON,human,Should Transgender People Be Banned From Using Bathrooms Consistent With Their Gender Identity?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,437,437,331.0,Human-Human,False,False,CON,PRO,human,Should Transgender People Be Banned From Using Bathrooms Consistent With Their Gender Identity?,3,4,3,4,0.5,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,438,438,332.0,Human-AI,False,True,CON,PRO,ai,Should Colleges Consider Race as a Factor in Admissions to Ensure Diversity?,1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,439,439,333.0,"Human-AI, personalized",True,True,CON,PRO,ai,Should the Death Penalty Be Legal?,3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,440,440,334.0,Human-Human,False,False,PRO,CON,human,Is Space Exploration a Worthwhile Investment for Humanity?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,441,441,334.0,Human-Human,False,False,CON,PRO,human,Is Space Exploration a Worthwhile Investment for Humanity?,5,3,5,3,1.0,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,442,442,335.0,Human-AI,False,True,CON,PRO,ai,Should Governments Have the Right to Censor the Internet?,3,4,3,4,0.5,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,443,443,336.0,Human-AI,False,True,PRO,CON,ai,Should the Rich Pay More Taxes?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,444,444,337.0,"Human-AI, personalized",True,True,CON,PRO,ai,Should the US Keep Using the Electoral College in Presidential Elections?,4,3,4,3,0.75,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,445,445,338.0,Human-Human,False,False,PRO,CON,ai,Should Transgender People Be Banned From Using Bathrooms Consistent With Their Gender Identity?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,446,446,338.0,Human-Human,False,False,CON,PRO,human,Should Transgender People Be Banned From Using Bathrooms Consistent With Their Gender Identity?,3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,447,447,339.0,Human-AI,False,True,PRO,CON,ai,Should there be International Agreements to Enforce Global Climate Change Policies?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,448,448,340.0,Human-AI,False,True,PRO,CON,ai,Is Space Exploration a Worthwhile Investment for Humanity?,1,2,5,4,0.0,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,449,449,341.0,"Human-AI, personalized",True,True,CON,PRO,ai,Should the US Enact More Regulations to Ensure Fair Elections?,4,5,4,5,0.75,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,450,450,342.0,Human-AI,False,True,PRO,CON,ai,Should the US Expand (“pack”) the Supreme Court?,1,1,5,5,0.0,0.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,451,451,343.0,Human-AI,False,True,PRO,CON,ai,Should There Be Limits on Freedom of Speech to Prevent Hate Speech?,1,3,5,3,0.0,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,452,452,344.0,Human-AI,False,True,CON,PRO,ai,Should the US Keep Using the Electoral College in Presidential Elections?,1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,453,453,345.0,Human-Human,False,False,PRO,CON,human,"Should Washington, DC, and Puerto Rico Be Granted US Statehood?",1,3,5,3,0.0,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,454,454,345.0,Human-Human,False,False,CON,PRO,human,"Should Washington, DC, and Puerto Rico Be Granted US Statehood?",4,5,4,5,0.75,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,455,455,346.0,Human-AI,False,True,PRO,CON,ai,Should There Be Limits on Freedom of Speech to Prevent Hate Speech?,2,3,4,3,0.25,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,456,456,347.0,Human-AI,False,True,PRO,CON,ai,Is Online Learning a Suitable Replacement for Traditional In-Person Education?,2,2,4,4,0.25,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,457,457,348.0,"Human-AI, personalized",True,True,CON,PRO,ai,"Should Washington, DC, and Puerto Rico Be Granted US Statehood?",5,5,5,5,1.0,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,458,458,349.0,"Human-AI, personalized",True,True,PRO,CON,ai,Should Colleges Consider Race as a Factor in Admissions to Ensure Diversity?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,459,459,350.0,Human-Human,False,False,PRO,CON,human,Should Public College Be Tuition-Free?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,460,460,350.0,Human-Human,False,False,CON,PRO,ai,Should Public College Be Tuition-Free?,5,3,5,3,1.0,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,461,461,351.0,Human-Human,False,False,PRO,CON,ai,Should the US Ban Fossil Fuels to Combat Climate Change?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,462,462,351.0,Human-Human,False,False,CON,PRO,human,Should the US Ban Fossil Fuels to Combat Climate Change?,1,3,1,3,0.0,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,463,463,352.0,"Human-AI, personalized",True,True,CON,PRO,human,Should the Rich Pay More Taxes?,5,3,5,3,1.0,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,464,464,353.0,Human-Human,False,False,PRO,CON,ai,Should Abortion Be Legal?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,465,465,353.0,Human-Human,False,False,CON,PRO,human,Should Abortion Be Legal?,3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,466,466,354.0,Human-Human,False,False,PRO,CON,ai,Is Government Surveillance Necessary for National Security?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,467,467,354.0,Human-Human,False,False,CON,PRO,human,Is Government Surveillance Necessary for National Security?,2,1,2,1,0.25,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,468,468,355.0,"Human-AI, personalized",True,True,PRO,CON,ai,Is Space Exploration a Worthwhile Investment for Humanity?,5,4,1,2,1.0,0.75,False
